usdprice,commodity,date,unit
0.0781,"Eggs (white, AA)",2005-03-15,Unit
0.2667,Maize (white),2005-04-15,KG
0.2271,Maize (yellow),2005-04-15,KG
0.5742,Wheat flour,2005-04-15,KG
0.0763,"Eggs (white, AA)",2005-04-15,Unit
2.5413,"Meat (beef, minced)",2005-04-15,KG
1.0239,Chickpeas (imported),2005-04-15,KG
1.5974,Beans (red),2005-04-15,KG
0.4928,Rice (high quality),2005-04-15,KG
0.4621,"Rice (ordinary, second quality)",2005-04-15,KG
0.3624,Wheat flour,2005-04-15,KG
0.0735,"Eggs (white, AA)",2005-04-15,Unit
0.4506,Sugar (white),2005-04-15,KG
0.5109,"Peas (green, dry)",2005-04-15,KG
0.2558,Maize (white),2005-04-15,KG
0.2388,Maize (yellow),2005-04-15,KG
0.2131,Potatoes (unica),2005-04-15,KG
0.5075,Rice (high quality),2005-04-15,KG
0.4079,"Rice (ordinary, second quality)",2005-04-15,KG
0.4645,Wheat flour,2005-04-15,KG
0.079,"Eggs (white, AA)",2005-04-15,Unit
2.1617,"Meat (beef, minced)",2005-04-15,KG
0.2504,"Sugar (brown, loaf)",2005-04-15,KG
0.4654,Sugar (white),2005-04-15,KG
1.3893,Chickpeas (imported),2005-04-15,KG
0.215,Maize (white),2005-04-15,KG
0.2013,Potatoes (unica),2005-04-15,KG
0.3071,"Sugar (brown, loaf)",2005-04-15,KG
0.5773,"Peas (green, dry)",2005-04-15,KG
0.2661,"Sugar (brown, loaf)",2005-04-15,KG
1.0684,Chickpeas (imported),2005-04-15,KG
2.5135,"Meat (beef, minced)",2005-04-15,KG
0.2659,"Sugar (brown, loaf)",2005-04-15,KG
0.0777,"Eggs (white, AA)",2005-04-15,Unit
0.2748,Maize (white),2005-05-15,KG
0.5783,Wheat flour,2005-05-15,KG
2.5632,"Meat (beef, minced)",2005-05-15,KG
1.0603,Chickpeas (imported),2005-05-15,KG
1.7325,Beans (red),2005-05-15,KG
0.4972,Rice (high quality),2005-05-15,KG
0.0712,"Eggs (white, AA)",2005-05-15,Unit
0.4984,"Peas (green, dry)",2005-05-15,KG
0.2835,Maize (white),2005-05-15,KG
0.2642,Potatoes (unica),2005-05-15,KG
0.4143,"Rice (ordinary, second quality)",2005-05-15,KG
0.0762,"Eggs (white, AA)",2005-05-15,Unit
2.3037,"Meat (beef, minced)",2005-05-15,KG
0.2505,"Sugar (brown, loaf)",2005-05-15,KG
0.4984,Sugar (white),2005-05-15,KG
0.2153,Maize (white),2005-05-15,KG
0.2444,Potatoes (unica),2005-05-15,KG
0.3091,"Sugar (brown, loaf)",2005-05-15,KG
0.4406,Wheat flour,2005-05-15,KG
0.5546,"Peas (green, dry)",2005-05-15,KG
1.0531,Chickpeas (imported),2005-05-15,KG
2.5979,"Meat (beef, minced)",2005-05-15,KG
0.5981,Wheat flour,2005-05-15,KG
0.0741,"Eggs (white, AA)",2005-05-15,Unit
0.3004,Maize (white),2005-06-15,KG
0.584,Rice (high quality),2005-06-15,KG
2.5746,"Meat (beef, minced)",2005-06-15,KG
1.1403,Chickpeas (imported),2005-06-15,KG
1.7259,Beans (red),2005-06-15,KG
0.4654,"Rice (ordinary, second quality)",2005-06-15,KG
0.3682,Wheat flour,2005-06-15,KG
0.0687,"Eggs (white, AA)",2005-06-15,Unit
0.4935,Sugar (white),2005-06-15,KG
0.2936,Potatoes (unica),2005-06-15,KG
0.5132,Rice (high quality),2005-06-15,KG
0.4176,"Rice (ordinary, second quality)",2005-06-15,KG
0.4779,Wheat flour,2005-06-15,KG
0.0751,"Eggs (white, AA)",2005-06-15,Unit
0.2501,"Sugar (brown, loaf)",2005-06-15,KG
0.5088,Sugar (white),2005-06-15,KG
1.411,Chickpeas (imported),2005-06-15,KG
0.2137,Maize (white),2005-06-15,KG
0.4437,Wheat flour,2005-06-15,KG
0.2901,"Sugar (brown, loaf)",2005-06-15,KG
0.944,Lentils (imported),2005-06-15,KG
1.062,Chickpeas (imported),2005-06-15,KG
2.566,"Meat (beef, minced)",2005-06-15,KG
0.2635,"Sugar (brown, loaf)",2005-06-15,KG
0.5964,Wheat flour,2005-06-15,KG
0.0712,"Eggs (white, AA)",2005-06-15,Unit
0.3148,Maize (white),2005-07-15,KG
0.2269,Maize (yellow),2005-07-15,KG
0.0678,"Eggs (white, AA)",2005-07-15,Unit
2.5736,"Meat (beef, minced)",2005-07-15,KG
1.968,Oil (sunflower),2005-07-15,L
1.6167,Beans (red),2005-07-15,KG
1.0972,Chickpeas (imported),2005-07-15,KG
1.5429,Beans (red),2005-07-15,KG
0.498,Rice (high quality),2005-07-15,KG
0.4538,"Rice (ordinary, second quality)",2005-07-15,KG
0.3697,Wheat flour,2005-07-15,KG
0.495,Sugar (white),2005-07-15,KG
0.492,"Peas (green, dry)",2005-07-15,KG
0.2484,Maize (yellow),2005-07-15,KG
0.4791,Wheat flour,2005-07-15,KG
0.0742,"Eggs (white, AA)",2005-07-15,Unit
0.2672,"Sugar (brown, loaf)",2005-07-15,KG
1.4309,Chickpeas (imported),2005-07-15,KG
0.3157,"Sugar (brown, loaf)",2005-07-15,KG
0.4457,Wheat flour,2005-07-15,KG
0.5546,"Peas (green, dry)",2005-07-15,KG
0.3003,"Sugar (brown, loaf)",2005-07-15,KG
0.9437,Lentils (imported),2005-07-15,KG
2.4569,"Meat (beef, minced)",2005-07-15,KG
0.2955,"Sugar (brown, loaf)",2005-07-15,KG
0.5834,Wheat flour,2005-07-15,KG
0.0661,"Eggs (white, AA)",2005-07-15,Unit
0.2598,Maize (white),2005-08-15,KG
0.2277,Maize (yellow),2005-08-15,KG
0.588,Rice (high quality),2005-08-15,KG
0.0676,"Eggs (white, AA)",2005-08-15,Unit
2.6019,"Meat (beef, minced)",2005-08-15,KG
2.0286,Oil (sunflower),2005-08-15,L
1.1427,Chickpeas (imported),2005-08-15,KG
1.4497,Beans (red),2005-08-15,KG
0.503,Rice (high quality),2005-08-15,KG
0.4584,"Rice (ordinary, second quality)",2005-08-15,KG
0.3725,Wheat flour,2005-08-15,KG
0.5009,Sugar (white),2005-08-15,KG
0.5052,"Peas (green, dry)",2005-08-15,KG
0.2593,Maize (yellow),2005-08-15,KG
0.281,Potatoes (unica),2005-08-15,KG
0.5199,Rice (high quality),2005-08-15,KG
0.4883,Wheat flour,2005-08-15,KG
0.075,"Eggs (white, AA)",2005-08-15,Unit
0.5117,Sugar (white),2005-08-15,KG
1.4389,Chickpeas (imported),2005-08-15,KG
0.2376,Maize (white),2005-08-15,KG
0.2827,Potatoes (unica),2005-08-15,KG
0.4549,Wheat flour,2005-08-15,KG
0.5624,"Peas (green, dry)",2005-08-15,KG
0.3079,"Sugar (brown, loaf)",2005-08-15,KG
0.954,Lentils (imported),2005-08-15,KG
1.1028,Chickpeas (imported),2005-08-15,KG
2.5113,"Meat (beef, minced)",2005-08-15,KG
0.2901,"Sugar (brown, loaf)",2005-08-15,KG
0.5898,Wheat flour,2005-08-15,KG
0.5907,Rice (high quality),2005-09-15,KG
0.5786,Wheat flour,2005-09-15,KG
0.063,"Eggs (white, AA)",2005-09-15,Unit
2.6081,"Meat (beef, minced)",2005-09-15,KG
2.0178,Oil (sunflower),2005-09-15,L
1.4479,Beans (red),2005-09-15,KG
1.4067,Beans (red),2005-09-15,KG
0.4573,"Rice (ordinary, second quality)",2005-09-15,KG
0.0609,"Eggs (white, AA)",2005-09-15,Unit
0.5073,Sugar (white),2005-09-15,KG
0.3256,Maize (white),2005-09-15,KG
0.2647,Maize (yellow),2005-09-15,KG
0.2617,Potatoes (unica),2005-09-15,KG
0.5077,Rice (high quality),2005-09-15,KG
0.4108,"Rice (ordinary, second quality)",2005-09-15,KG
0.4795,Wheat flour,2005-09-15,KG
2.4586,"Meat (beef, minced)",2005-09-15,KG
0.5134,Sugar (white),2005-09-15,KG
0.2413,Maize (white),2005-09-15,KG
0.2508,Potatoes (unica),2005-09-15,KG
0.316,"Sugar (brown, loaf)",2005-09-15,KG
0.5612,"Peas (green, dry)",2005-09-15,KG
0.306,"Sugar (brown, loaf)",2005-09-15,KG
0.9563,Lentils (imported),2005-09-15,KG
1.115,Chickpeas (imported),2005-09-15,KG
0.2978,"Sugar (brown, loaf)",2005-09-15,KG
0.5912,Wheat flour,2005-09-15,KG
0.0622,"Eggs (white, AA)",2005-09-15,Unit
0.266,Maize (white),2005-10-15,KG
0.594,Rice (high quality),2005-10-15,KG
0.5936,Wheat flour,2005-10-15,KG
2.6206,"Meat (beef, minced)",2005-10-15,KG
1.0736,Chickpeas (imported),2005-10-15,KG
0.4748,Sugar (white),2005-10-15,KG
0.3219,Maize (white),2005-10-15,KG
0.269,Maize (yellow),2005-10-15,KG
0.2695,Potatoes (unica),2005-10-15,KG
0.5132,Rice (high quality),2005-10-15,KG
0.4114,"Rice (ordinary, second quality)",2005-10-15,KG
0.4783,Wheat flour,2005-10-15,KG
0.0729,"Eggs (white, AA)",2005-10-15,Unit
2.4712,"Meat (beef, minced)",2005-10-15,KG
0.2555,"Sugar (brown, loaf)",2005-10-15,KG
1.4278,Chickpeas (imported),2005-10-15,KG
0.2402,Maize (white),2005-10-15,KG
0.2546,Potatoes (unica),2005-10-15,KG
0.3175,"Sugar (brown, loaf)",2005-10-15,KG
0.5674,"Peas (green, dry)",2005-10-15,KG
0.2926,"Sugar (brown, loaf)",2005-10-15,KG
0.9609,Lentils (imported),2005-10-15,KG
1.1321,Chickpeas (imported),2005-10-15,KG
2.5061,"Meat (beef, minced)",2005-10-15,KG
0.0625,"Eggs (white, AA)",2005-10-15,Unit
0.2862,Maize (white),2005-11-15,KG
0.2485,Maize (yellow),2005-11-15,KG
0.0619,"Eggs (white, AA)",2005-11-15,Unit
2.6338,"Meat (beef, minced)",2005-11-15,KG
2.1202,Oil (sunflower),2005-11-15,L
1.5065,Beans (red),2005-11-15,KG
1.1374,Chickpeas (imported),2005-11-15,KG
1.4732,Beans (red),2005-11-15,KG
0.4951,Rice (high quality),2005-11-15,KG
0.4486,"Rice (ordinary, second quality)",2005-11-15,KG
0.3766,Wheat flour,2005-11-15,KG
0.0593,"Eggs (white, AA)",2005-11-15,Unit
0.4447,Sugar (white),2005-11-15,KG
0.2888,Maize (yellow),2005-11-15,KG
0.2449,Potatoes (unica),2005-11-15,KG
0.5272,Rice (high quality),2005-11-15,KG
0.0698,"Eggs (white, AA)",2005-11-15,Unit
2.4714,"Meat (beef, minced)",2005-11-15,KG
0.338,"Sugar (brown, loaf)",2005-11-15,KG
0.5074,Sugar (white),2005-11-15,KG
1.5315,Chickpeas (imported),2005-11-15,KG
0.2722,Maize (white),2005-11-15,KG
0.2072,Potatoes (unica),2005-11-15,KG
0.3999,"Sugar (brown, loaf)",2005-11-15,KG
0.568,"Peas (green, dry)",2005-11-15,KG
0.3064,"Sugar (brown, loaf)",2005-11-15,KG
1.154,Chickpeas (imported),2005-11-15,KG
0.597,Wheat flour,2005-11-15,KG
0.0623,"Eggs (white, AA)",2005-11-15,Unit
0.2412,Maize (yellow),2005-12-15,KG
0.6036,Rice (high quality),2005-12-15,KG
0.5988,Wheat flour,2005-12-15,KG
0.0589,"Eggs (white, AA)",2005-12-15,Unit
2.6357,"Meat (beef, minced)",2005-12-15,KG
1.4268,Beans (red),2005-12-15,KG
0.5008,Rice (high quality),2005-12-15,KG
0.4525,"Rice (ordinary, second quality)",2005-12-15,KG
0.5425,Sugar (white),2005-12-15,KG
0.42,"Peas (green, dry)",2005-12-15,KG
0.3264,Maize (white),2005-12-15,KG
0.3018,Maize (yellow),2005-12-15,KG
0.2069,Potatoes (unica),2005-12-15,KG
0.5298,Rice (high quality),2005-12-15,KG
0.4762,Wheat flour,2005-12-15,KG
2.4943,"Meat (beef, minced)",2005-12-15,KG
0.5667,Sugar (white),2005-12-15,KG
1.5665,Chickpeas (imported),2005-12-15,KG
0.1718,Potatoes (unica),2005-12-15,KG
0.4591,Wheat flour,2005-12-15,KG
0.3022,"Sugar (brown, loaf)",2005-12-15,KG
0.9664,Lentils (imported),2005-12-15,KG
1.1079,Chickpeas (imported),2005-12-15,KG
2.6151,"Meat (beef, minced)",2005-12-15,KG
0.347,"Sugar (brown, loaf)",2005-12-15,KG
0.5974,Wheat flour,2005-12-15,KG
0.2483,Maize (yellow),2006-01-15,KG
0.6035,Rice (high quality),2006-01-15,KG
0.5964,Wheat flour,2006-01-15,KG
0.0571,"Eggs (white, AA)",2006-01-15,Unit
2.118,Oil (sunflower),2006-01-15,L
1.1318,Chickpeas (imported),2006-01-15,KG
0.2637,Potatoes (unica),2006-01-15,KG
0.5063,Rice (high quality),2006-01-15,KG
0.4505,"Rice (ordinary, second quality)",2006-01-15,KG
0.3753,Wheat flour,2006-01-15,KG
0.5454,Sugar (white),2006-01-15,KG
0.4426,"Peas (green, dry)",2006-01-15,KG
0.3002,Maize (yellow),2006-01-15,KG
0.2193,Potatoes (unica),2006-01-15,KG
0.5301,Rice (high quality),2006-01-15,KG
0.4369,"Rice (ordinary, second quality)",2006-01-15,KG
0.4852,Wheat flour,2006-01-15,KG
1.5537,Chickpeas (imported),2006-01-15,KG
0.2461,Maize (white),2006-01-15,KG
0.2039,Potatoes (unica),2006-01-15,KG
0.3595,"Sugar (brown, loaf)",2006-01-15,KG
0.9669,Lentils (imported),2006-01-15,KG
1.1282,Chickpeas (imported),2006-01-15,KG
2.5879,"Meat (beef, minced)",2006-01-15,KG
0.3595,"Sugar (brown, loaf)",2006-01-15,KG
0.5977,Wheat flour,2006-01-15,KG
0.0602,"Eggs (white, AA)",2006-01-15,Unit
0.2486,Maize (white),2006-02-15,KG
0.2481,Maize (yellow),2006-02-15,KG
0.6099,Rice (high quality),2006-02-15,KG
0.6028,Wheat flour,2006-02-15,KG
0.0613,"Eggs (white, AA)",2006-02-15,Unit
2.6631,"Meat (beef, minced)",2006-02-15,KG
1.0808,Chickpeas (imported),2006-02-15,KG
0.3107,Potatoes (unica),2006-02-15,KG
0.5104,Rice (high quality),2006-02-15,KG
0.4594,"Rice (ordinary, second quality)",2006-02-15,KG
0.3799,Wheat flour,2006-02-15,KG
0.0546,"Eggs (white, AA)",2006-02-15,Unit
0.5748,Sugar (white),2006-02-15,KG
0.447,"Peas (green, dry)",2006-02-15,KG
0.3213,Maize (white),2006-02-15,KG
0.2872,Maize (yellow),2006-02-15,KG
0.5348,Rice (high quality),2006-02-15,KG
0.4385,"Rice (ordinary, second quality)",2006-02-15,KG
0.4816,Wheat flour,2006-02-15,KG
0.0715,"Eggs (white, AA)",2006-02-15,Unit
0.3324,"Sugar (brown, loaf)",2006-02-15,KG
0.5806,Sugar (white),2006-02-15,KG
1.5881,Chickpeas (imported),2006-02-15,KG
0.2286,Maize (white),2006-02-15,KG
0.2703,Potatoes (unica),2006-02-15,KG
0.5122,"Peas (green, dry)",2006-02-15,KG
0.3395,"Sugar (brown, loaf)",2006-02-15,KG
2.6338,"Meat (beef, minced)",2006-02-15,KG
0.3538,"Sugar (brown, loaf)",2006-02-15,KG
0.6036,Wheat flour,2006-02-15,KG
0.2613,Maize (white),2006-03-15,KG
0.248,Maize (yellow),2006-03-15,KG
0.6081,Rice (high quality),2006-03-15,KG
0.6098,Wheat flour,2006-03-15,KG
0.0616,"Eggs (white, AA)",2006-03-15,Unit
1.488,Beans (red),2006-03-15,KG
1.4088,Beans (red),2006-03-15,KG
0.4141,Potatoes (unica),2006-03-15,KG
0.5106,Rice (high quality),2006-03-15,KG
0.4575,"Rice (ordinary, second quality)",2006-03-15,KG
0.3782,Wheat flour,2006-03-15,KG
0.4221,"Peas (green, dry)",2006-03-15,KG
0.2874,Maize (yellow),2006-03-15,KG
0.3853,Potatoes (unica),2006-03-15,KG
0.5354,Rice (high quality),2006-03-15,KG
0.4841,Wheat flour,2006-03-15,KG
0.0709,"Eggs (white, AA)",2006-03-15,Unit
2.4424,"Meat (beef, minced)",2006-03-15,KG
0.6244,Sugar (white),2006-03-15,KG
1.5775,Chickpeas (imported),2006-03-15,KG
0.2374,Maize (white),2006-03-15,KG
0.3818,Potatoes (unica),2006-03-15,KG
0.3428,"Sugar (brown, loaf)",2006-03-15,KG
0.3446,"Sugar (brown, loaf)",2006-03-15,KG
1.0385,Chickpeas (imported),2006-03-15,KG
2.6019,"Meat (beef, minced)",2006-03-15,KG
0.3375,"Sugar (brown, loaf)",2006-03-15,KG
0.6165,Wheat flour,2006-03-15,KG
0.0598,"Eggs (white, AA)",2006-03-15,Unit
0.2577,Maize (white),2006-04-15,KG
0.2452,Maize (yellow),2006-04-15,KG
0.5663,Wheat flour,2006-04-15,KG
0.0605,"Eggs (white, AA)",2006-04-15,Unit
2.5723,"Meat (beef, minced)",2006-04-15,KG
1.4795,Beans (red),2006-04-15,KG
1.1584,Chickpeas (imported),2006-04-15,KG
1.3899,Beans (red),2006-04-15,KG
0.3859,Potatoes (unica),2006-04-15,KG
0.5102,Rice (high quality),2006-04-15,KG
0.3614,Wheat flour,2006-04-15,KG
0.7027,Sugar (white),2006-04-15,KG
0.3893,"Peas (green, dry)",2006-04-15,KG
0.319,Maize (white),2006-04-15,KG
0.2911,Maize (yellow),2006-04-15,KG
0.3584,Potatoes (unica),2006-04-15,KG
0.0677,"Eggs (white, AA)",2006-04-15,Unit
2.5192,"Meat (beef, minced)",2006-04-15,KG
0.3297,"Sugar (brown, loaf)",2006-04-15,KG
0.343,Potatoes (unica),2006-04-15,KG
0.3996,"Sugar (brown, loaf)",2006-04-15,KG
0.4514,"Peas (green, dry)",2006-04-15,KG
0.3357,"Sugar (brown, loaf)",2006-04-15,KG
0.9848,Chickpeas (imported),2006-04-15,KG
2.8617,"Meat (beef, minced)",2006-04-15,KG
0.3657,"Sugar (brown, loaf)",2006-04-15,KG
0.6242,Wheat flour,2006-04-15,KG
0.0574,"Eggs (white, AA)",2006-04-15,Unit
0.2527,Maize (white),2006-05-15,KG
0.258,Maize (yellow),2006-05-15,KG
0.6325,Rice (high quality),2006-05-15,KG
0.5913,Wheat flour,2006-05-15,KG
2.755,"Meat (beef, minced)",2006-05-15,KG
2.1685,Oil (sunflower),2006-05-15,L
1.5593,Beans (red),2006-05-15,KG
1.1927,Chickpeas (imported),2006-05-15,KG
1.5426,Beans (red),2006-05-15,KG
0.2742,Potatoes (unica),2006-05-15,KG
0.5287,"Rice (ordinary, second quality)",2006-05-15,KG
0.3705,Wheat flour,2006-05-15,KG
0.4279,"Peas (green, dry)",2006-05-15,KG
0.311,Maize (white),2006-05-15,KG
0.304,Maize (yellow),2006-05-15,KG
0.254,Potatoes (unica),2006-05-15,KG
0.5668,Rice (high quality),2006-05-15,KG
0.4617,"Rice (ordinary, second quality)",2006-05-15,KG
0.5129,Wheat flour,2006-05-15,KG
0.0688,"Eggs (white, AA)",2006-05-15,Unit
0.4266,"Sugar (brown, loaf)",2006-05-15,KG
0.2733,Maize (white),2006-05-15,KG
0.2365,Potatoes (unica),2006-05-15,KG
0.4669,"Sugar (brown, loaf)",2006-05-15,KG
0.5256,Wheat flour,2006-05-15,KG
0.6119,Wheat flour,2006-05-15,KG
0.0604,"Eggs (white, AA)",2006-05-15,Unit
0.2355,Maize (white),2006-06-15,KG
0.2304,Maize (yellow),2006-06-15,KG
0.6184,Wheat flour,2006-06-15,KG
2.3986,"Meat (beef, minced)",2006-06-15,KG
1.8946,Oil (sunflower),2006-06-15,L
1.505,Beans (red),2006-06-15,KG
1.073,Chickpeas (imported),2006-06-15,KG
0.1907,Potatoes (unica),2006-06-15,KG
0.3631,Wheat flour,2006-06-15,KG
0.5783,Sugar (white),2006-06-15,KG
0.4343,"Peas (green, dry)",2006-06-15,KG
0.5165,Rice (high quality),2006-06-15,KG
0.4464,Wheat flour,2006-06-15,KG
2.2846,"Meat (beef, minced)",2006-06-15,KG
0.3697,"Sugar (brown, loaf)",2006-06-15,KG
0.6344,Sugar (white),2006-06-15,KG
0.2366,Maize (white),2006-06-15,KG
0.1561,Potatoes (unica),2006-06-15,KG
0.4211,"Peas (green, dry)",2006-06-15,KG
0.3764,"Sugar (brown, loaf)",2006-06-15,KG
0.9068,Chickpeas (imported),2006-06-15,KG
2.2904,"Meat (beef, minced)",2006-06-15,KG
0.4826,Wheat flour,2006-06-15,KG
0.0522,"Eggs (white, AA)",2006-06-15,Unit
1.1365,Chickpeas (imported),2006-06-15,KG
0.4363,"Peas (green, dry)",2006-06-15,KG
0.2424,Maize (white),2006-07-15,KG
0.2262,Maize (yellow),2006-07-15,KG
0.5887,Rice (high quality),2006-07-15,KG
0.6293,Wheat flour,2006-07-15,KG
0.0557,"Eggs (white, AA)",2006-07-15,Unit
2.4924,"Meat (beef, minced)",2006-07-15,KG
1.8816,Oil (sunflower),2006-07-15,L
1.385,Beans (red),2006-07-15,KG
1.0976,Chickpeas (imported),2006-07-15,KG
1.2981,Beans (red),2006-07-15,KG
0.4825,"Rice (ordinary, second quality)",2006-07-15,KG
0.3873,Wheat flour,2006-07-15,KG
0.2736,Maize (white),2006-07-15,KG
0.2712,Maize (yellow),2006-07-15,KG
0.5243,Rice (high quality),2006-07-15,KG
0.4315,"Rice (ordinary, second quality)",2006-07-15,KG
2.3392,"Meat (beef, minced)",2006-07-15,KG
0.3762,"Sugar (brown, loaf)",2006-07-15,KG
0.7091,Sugar (white),2006-07-15,KG
1.2977,Chickpeas (imported),2006-07-15,KG
0.2349,Maize (white),2006-07-15,KG
0.1587,Potatoes (unica),2006-07-15,KG
0.4295,"Sugar (brown, loaf)",2006-07-15,KG
0.4284,Wheat flour,2006-07-15,KG
0.4639,"Peas (green, dry)",2006-07-15,KG
0.3849,"Sugar (brown, loaf)",2006-07-15,KG
2.5465,"Meat (beef, minced)",2006-07-15,KG
0.5527,Wheat flour,2006-07-15,KG
0.0525,"Eggs (white, AA)",2006-07-15,Unit
1.137,Chickpeas (imported),2006-07-15,KG
0.4453,"Peas (green, dry)",2006-07-15,KG
0.2538,Maize (white),2006-08-15,KG
0.239,Maize (yellow),2006-08-15,KG
0.6225,Rice (high quality),2006-08-15,KG
2.7415,"Meat (beef, minced)",2006-08-15,KG
2.0267,Oil (sunflower),2006-08-15,L
1.339,Beans (red),2006-08-15,KG
1.197,Chickpeas (imported),2006-08-15,KG
1.2242,Beans (red),2006-08-15,KG
0.1877,Potatoes (unica),2006-08-15,KG
0.4233,Wheat flour,2006-08-15,KG
0.0585,"Eggs (white, AA)",2006-08-15,Unit
0.736,Sugar (white),2006-08-15,KG
0.4822,"Peas (green, dry)",2006-08-15,KG
0.2886,Maize (white),2006-08-15,KG
0.2949,Maize (yellow),2006-08-15,KG
0.1661,Potatoes (unica),2006-08-15,KG
0.5657,Rice (high quality),2006-08-15,KG
0.4691,"Rice (ordinary, second quality)",2006-08-15,KG
2.4623,"Meat (beef, minced)",2006-08-15,KG
1.3915,Chickpeas (imported),2006-08-15,KG
0.2424,Maize (white),2006-08-15,KG
0.1521,Potatoes (unica),2006-08-15,KG
0.4678,"Sugar (brown, loaf)",2006-08-15,KG
0.5297,"Peas (green, dry)",2006-08-15,KG
0.4386,"Sugar (brown, loaf)",2006-08-15,KG
0.4843,"Sugar (brown, loaf)",2006-08-15,KG
0.5932,Wheat flour,2006-08-15,KG
0.0572,"Eggs (white, AA)",2006-08-15,Unit
1.1864,Chickpeas (imported),2006-08-15,KG
0.2273,Maize (white),2006-09-15,KG
0.2377,Maize (yellow),2006-09-15,KG
0.6313,Rice (high quality),2006-09-15,KG
0.6693,Wheat flour,2006-09-15,KG
0.0714,"Eggs (white, AA)",2006-09-15,Unit
1.9382,Oil (sunflower),2006-09-15,L
1.3056,Beans (red),2006-09-15,KG
1.1606,Chickpeas (imported),2006-09-15,KG
1.2404,Beans (red),2006-09-15,KG
0.2014,Potatoes (unica),2006-09-15,KG
0.5352,Rice (high quality),2006-09-15,KG
0.4111,Wheat flour,2006-09-15,KG
0.0694,"Eggs (white, AA)",2006-09-15,Unit
0.5573,Sugar (white),2006-09-15,KG
0.2891,Maize (white),2006-09-15,KG
0.1713,Potatoes (unica),2006-09-15,KG
0.4917,"Rice (ordinary, second quality)",2006-09-15,KG
0.5419,Wheat flour,2006-09-15,KG
0.0702,"Eggs (white, AA)",2006-09-15,Unit
1.3771,Chickpeas (imported),2006-09-15,KG
0.234,Maize (white),2006-09-15,KG
0.1575,Potatoes (unica),2006-09-15,KG
0.4746,"Sugar (brown, loaf)",2006-09-15,KG
0.6935,Wheat flour,2006-09-15,KG
1.1222,Chickpeas (imported),2006-09-15,KG
2.4299,"Meat (beef, minced)",2006-09-15,KG
0.4984,"Sugar (brown, loaf)",2006-09-15,KG
0.5849,Wheat flour,2006-09-15,KG
0.0623,"Eggs (white, AA)",2006-09-15,Unit
0.2725,Maize (yellow),2006-10-15,KG
0.6473,Rice (high quality),2006-10-15,KG
0.6799,Wheat flour,2006-10-15,KG
2.9795,"Meat (beef, minced)",2006-10-15,KG
1.3679,Beans (red),2006-10-15,KG
1.1447,Chickpeas (imported),2006-10-15,KG
1.2763,Beans (red),2006-10-15,KG
0.2186,Potatoes (unica),2006-10-15,KG
0.5416,Rice (high quality),2006-10-15,KG
0.5153,"Rice (ordinary, second quality)",2006-10-15,KG
0.4142,Wheat flour,2006-10-15,KG
0.5305,Sugar (white),2006-10-15,KG
0.3039,Maize (yellow),2006-10-15,KG
0.1935,Potatoes (unica),2006-10-15,KG
0.581,Rice (high quality),2006-10-15,KG
0.0739,"Eggs (white, AA)",2006-10-15,Unit
2.5152,"Meat (beef, minced)",2006-10-15,KG
0.5883,Sugar (white),2006-10-15,KG
1.3942,Chickpeas (imported),2006-10-15,KG
0.2665,Maize (white),2006-10-15,KG
0.1689,Potatoes (unica),2006-10-15,KG
0.5267,"Sugar (brown, loaf)",2006-10-15,KG
0.713,Wheat flour,2006-10-15,KG
0.3786,"Sugar (brown, loaf)",2006-10-15,KG
1.0984,Chickpeas (imported),2006-10-15,KG
0.5352,"Sugar (brown, loaf)",2006-10-15,KG
0.5942,Wheat flour,2006-10-15,KG
1.1884,Chickpeas (imported),2006-10-15,KG
0.4745,"Peas (green, dry)",2006-10-15,KG
0.284,Maize (yellow),2006-11-15,KG
0.0928,"Eggs (white, AA)",2006-11-15,Unit
3.0666,"Meat (beef, minced)",2006-11-15,KG
1.3924,Beans (red),2006-11-15,KG
0.5645,Rice (high quality),2006-11-15,KG
0.5329,"Rice (ordinary, second quality)",2006-11-15,KG
0.0813,"Eggs (white, AA)",2006-11-15,Unit
0.4946,"Peas (green, dry)",2006-11-15,KG
0.3948,Maize (white),2006-11-15,KG
0.1816,Potatoes (unica),2006-11-15,KG
0.6015,Rice (high quality),2006-11-15,KG
0.5293,"Rice (ordinary, second quality)",2006-11-15,KG
0.5359,Wheat flour,2006-11-15,KG
0.0976,"Eggs (white, AA)",2006-11-15,Unit
2.5483,"Meat (beef, minced)",2006-11-15,KG
1.6144,Beans (red),2006-11-15,KG
1.4223,Chickpeas (imported),2006-11-15,KG
0.532,"Peas (green, dry)",2006-11-15,KG
